price,address,zipcode
330000,8419 Impalla Dr,20109
270600,9615 Flametree Ct,20109
569900,9668 Crecy Ln,20109
334860,9835 Cheshire Ridge Cir,20109
370000,9788 Cheshire Ridge Cir,20109
444000,8535 Oakview Dr,20110
485000,10432 Steeplechase Run Ln,20110
420000,10452 Steeplechase Run Ln,20110
450000,10464 Steeplechase Run Ln,20110
450000,8319 Sunset Dr,20110
430000,8756 Elsing Green Dr,20110
465000,9124 Wharton Ct,20110
589900,10250 Whitworth Ln,20110
748000,9209 Maple St,20110
450000,9081 Bonham Cir,20110
426000,8463 Crozier #301,20110
345000,9515 Grant Ave,20110
602000,9212 Hood Rd,20110
605000,8529 Braxted Ln,20110
585000,8751 Bretton Woods Dr,20110
660000,8596 Adamson St,20110
540000,9257 Stonewall Ct,20110
368000,9611 Park St,20110
545000,9054 Mcclellan COMN,20110
600000,9200 Niki Pl #102,20110
345000,8297 Liberia Ave,20110
255000,8570 Richmond Ave,20110
365500,9903 S Grant Ave,20110
300000,8376 Buttress Ln #101,20110
300000,9067 Old Hickory Ct,20110
290000,9568 Buttonbush Ct,20110
335000,9336 Sumner Lake Blvd,20110
525000,9356 Birchwood Ct,20110
810000,9103 Peabody St,20110
335000,8616 Sanderling Dr,20110
245000,8619 Terrace View Ct,20110
500000,9303 Veridan Dr,20110
610000,8832 Tanglewood Ln,20110
462500,10307 Amberleigh Ct,20110
240000,8910 Grant Ave,20110
260000,9180 Laurelwood Ct,20110
367000,10107 Makelys Way,20110
635000,9805 Buckner Rd,20110
555000,8939 Tarragon Ct,20110
652000,9161 Kershaw Ct,20110
475000,9282 Thornwood Ln,20110
307000,8484 Stonewall Rd,20110
394000,8821 Fort Dr,20110
220000,8737 Bretton Woods Dr,20110
530000,9541 Mine Gap Way,20110
500000,10054 Willa Ln,20110
360000,9607 Clover Hill Rd,20110
710000,10341 Gent Ct,20110
285000,8412 Piney Point Ct,20110
460000,9623 Clover Hill Rd,20110
350000,9790 Bragg Ln,20110
510000,8363 Shady Grove Cir,20110
392000,9017 West St,20110
525000,10381 Janja Ct,20110
325000,9466 Scarlet Oak Dr,20110
370000,8678 Nagle St,20110
472000,10195 Wistlewood Ct,20110
530000,9360 Caspian Way #202,20110
415000,8421 Piney Point Ct,20110
380000,8934 Kamlea Dr,20110
645000,9443 Taney Rd,20110
305000,9363 Scarlet Oak Dr,20110
360000,9747 Bragg Ln,20110
700000,10223 Malvern Ct,20110
494000,9835 Town Ln,20110
259487,9810 Maury Ln,20110
545000,10241 Farmington Ct,20110
650000,10509 Manor View Pl,20110
249000,10221 Ginny Way,20110
382000,8202 Spruce St,20110
552500,8022 Mclean St,20110
317000,8929 June St,20110
220000,7624 Somerset Ln,20110
315000,7660 Somerset Ln,20110
575000,7414 Lake Dr,20110
230000,9302 Baker St,20110
240000,6404 Yates Ford Rd,20110
435000,8128 Blandsford Dr,20110
620000,7904 Carrie Ln,20110
520000,7000 Bruin Ct,20110
350000,8276 Vermont Pl,20111
450000,10711 Pineview Rd,20111
475000,9400 Buckhall Farm Ct,20111
329999,8195 Rainwater Cir,20111
305000,8173 Cobble Pond Way,20111
566000,225 Colfax Ct,20111
450000,285 Manassas Dr,20111
525000,127 Alpine St,20111
625000,134 Colfax Dr,20111
665000,9206 Arnie Ct,20111
811000,9407 Jenna Ct,20111
420000,9430 Wilcoxen Dr,20111
605000,9441 Lanae Ln,20111
640000,9226 Jessica Dr,20111
449900,124 Holden Dr,20111
430000,9420 Silver Meteor Ct,20111
475000,9314 Michael Ct,20111
350000,9403 Heather Ct,20111
135000,9307 Laurie Ct,20111
410000,9203 Matthew Dr,20111
675000,9403 Luke Dr,20111
450000,128 Martin Dr,20111
477000,153 Polk Dr,20111
470000,125 Yost St,20111
422000,222 Kirby St,20111
449900,304 Kirby St,20111
446000,9530 Walker Way,20111
675000,9604 Wigfall Way,20111
660000,9710 Handerson Pl Unit 1,20111
615000,8703 Parkland St,20111
664900,9724 Holmes Pl Unit 1,20111
619500,9713 Handerson Pl Unit 104,20111
378000,9014 Phita Ln,20111
340000,9061 Maria Way,20111
269500,8193 Falls Grove Dr,20111
379000,9447 Brightstar Dr,20111
350000,9063 Connor House Rd,20111
335000,8137 Honey Bee Way,20111
325000,8101 Honey Bee Way,20111
315000,8204 Spruce St,20111
189000,9288 Kos Ln,20111
310000,9405 Brightstar Dr,20111
307500,9507 Walker Way #36,20111
495000,9557 Kimbleton Hall Loop,20111
528000,212B Park Central Ter,20111
435000,214 Park Central Ter,20111
745000,216B Park Central Ter,20111
585000,220 Park Central Ter,20111
600000,216A Park Central Ter,20111
620052,218A Park Central Ter,20111
200000,7645 Chestnut St,20111
449000,214A Park Central Ter,20111
788000,404B Pullman Pl,20111
331151,408 Pullman Pl,20111
721000,501 Tassita Ln,20111
495300,501A Tassita Ln,20111
491945,8718 Round Ln,20111
490300,7362 Riding Meadow Way #57,20111
454155,206A Central Park Ter,20111
448795,8308 Rugby Rd,20111
453925,7956 Knightshayes Dr,20111
667499,89 Meeker Ct,20111
445845,108 Kent Dr,20111
472120,139 Colburn Dr,20111
435770,194 Cabbel Dr,20111
503535,139 Lambert Dr,20111
424990,7500 Prince Cole Ct #5,20111
48000,7506 Prince Cole Ct #6,20111
435000,8452 Park Center Ct,20111
464710,12204 Kahns Rd,20111
335000,7604 Hoadly Rd,20111
194300,13112 Canova Dr,20111
290000,7267 Ridgeway Dr,20111
305100,12515 Spring Dr,20111
245000,10350 Lake Jackson Dr,20111
352300,8017 Stillbrooke,20111
275000,11901 Hilltop Dr,20111
150000,9323 Brentsville Rd,20111
135000,8400 Alpaugh St,20111
2115000,6121 Occoquan Forest Dr,20111
319000,10762 Lake Forest Dr,20112
305000,7101 Knotty Oak Ln,20112
450000,6116 Occoquan Forest Dr,20112
515000,7150 Kings Arm Dr,20112
510000,7323 Sheraton Dr,20112
475000,13073 Pershing Dr,20112
640000,8993 Westchester Dr,20112
289000,13999 Walton Dr,20112
450000,6440 Andes Ct,20112
402000,14459 Alps Dr,20112
759900,7804 Tayloe Dr,20112
594900,15341 Eclipse Dr,20112
480000,11174 Stonebrook Dr,20112
750000,14781 Conway Dr,20112
656000,12131 Tall Trees Ln,20112
727000,8174 Hillcrest Dr,20112
765000,5361 Cleburne Ln,20112
485000,9490 Allegro Dr,20112
575000,12171 Ivakota Ct,20112
535000,10469 Labrador Loop,20112
530000,13760 Holly Forest Dr,20112
550000,14055 Aris Ct,20112
610000,15552 Fancy Farm Ct,20112
635000,11194 Stonebrook Dr,20112
535497,5946 Fincastle Dr,20112
950000,13246 Amblewood Dr,20112
720000,5805 Fincastle Dr,20112
575000,13583 Bethel Rd,20112
682500,14012 Flagtree Pl,20112
879000,14018 Flagtree Pl,20112
600000,7456 Goshen Ct,20112
780000,12340 Silent Wolf Dr,20112
691000,6925 Cole Timothy Ct,20112
680000,5609 Eppes Island Pl,20112
750000,7731 Silo Mill Ct,20112
677023,5915 Lyceum Ln,20112
790000,6020 Genie Ter,20112
607000,6103 Omega Ln,20112
619000,6629 Olga Ln,20112
699500,9492 Fostern Ln,20112
750000,13017 Dumfries Rd,20112
737500,10865 Mayfield Trace Pl,20112
860000,10819 Mayfield Trace Pl,20112
949000,10688 Tattersall Dr,20112
610000,14048 Baneberry Cir,20112
890000,6177 Token Forest Dr,20112
750000,7300 Chestnut Meadow Ct,20112
1142850,10782 Hinton Way,20112
605000,8878 Englewood Farms Dr,20112
880000,8161 Counselor Rd,20112
825000,5700 Websters Way,20112
615000,8823 Englewood Farms Dr,20112
689900,8818 Englewood Farms Dr,20112
785000,10756 Hinton Way,20112
720000,11835 Lester Rd,20112
810500,10650 Hinton Way,20112
705000,10641 Hinton Way,20112
1100000,10497 Hinton Way,20112
474999,10499 Hinton Way,20112
545000,10503 Hinton Way,20112
965000,11829 Lester Rd,20112
900000,10515 Hinton Way,20112
570000,8828 Campden Grove Rd,20112
592000,10519 Hinton Way,20112
535000,8830 Campden Grove Rd,20112
80000,8318 Morningside Dr,20112
585000,8281 Erika Dr,20112
535000,12071 Saranac Pl,20112
523990,6711 Hunters Ridge Rd,20112
519990,5271 Chandley Farm Cir,20112
479990,14800 Hunting Path Pl,20112
80000,14723 Braddock Rd,20112
489990,14309 Winding Woods Ct,20112
532970,14313 Winding Woods Ct,20112
574185,5157 Woodfield Dr,20112
585050,5156 Woodfield Dr,20112
350000,5307 Affinity Ct,20112
383500,14413 Fallscliff Ln #16,20112
715000,14411 Fallscliff #17,20112
439900,5128 Wyndham Rose Cv #33,20112
1450000,14466 Glencrest Cir #43,20120
789990,6211 Point Cir,20120
695700,15394 Martins Hundred Dr,20120
575000,15148 Olddale Rd,20120
607000,5604 Euphrates Ct,20120
540000,5711 Deer Pond Rd,20120
630000,15605 Meherrin Dr,20120
853600,6612 Mccambell Cluster,20120
478000,6484 Trillium House Ln,20120
427588,14853 Bodley Sq,20120
461000,14805 Maidstone Ct,20120
430000,6216 Prince Way,20120
975000,14873 Lynhodge Ct,20120
799900,6520 Barnesdale Path,20120
672500,14432 Round Lick Ln,20120
760000,5424 Tree Line Dr,20120
700000,5421 Goldmoore Ct,20120
1175000,5396 Gladewright Dr,20120
980000,14600 Croatan Dr,20120
1550000,14601 Willow Creek Dr,20120
361000,14700 Stream Pond Dr,20120
455000,5717 Wood Creek Ln,20120
390000,5801 Summerlake Way,20120
439000,5205 Jarrett Ct,20120
875000,13736 Cabells Mill Dr,20120
625000,13712 Cabells Mill Dr,20120
661500,13715 Northbourne Dr,20120
775000,13721 Eastcliff Cir,20120
699999,14831 Palmerston Sq,20120
490000,14705 Cardigan Sq,20120
590000,6041 Billingsgate Ln,20120
556200,14422 William Carr Ln,20120
531000,6016 Havener House Way,20120
630000,14451 Gringsby Ct,20120
689000,6083 Netherton St,20120
600000,14582 Truro Parish Ct,20120
620000,14553 Truro Parish Ct,20120
672000,14818 Lynhodge Ct,20120
784000,6175 Stonepath Cir,20120
435000,6220 Stonepath Cir,20120
464221,14505 Brookmoor Ln,20120
397065,6007 Raina Dr,20120
760000,5606 Gresham Ln,20120
410000,5601 Willoughby Newton Dr #15,20120
379900,13716 Shelburne St,20120
400000,13820 Bridlington Ct,20120
435000,13501 Heathrow Ln,20120
425000,13515 Portage Pl,20120
420000,13514 Portage Pl,20120
511500,13233 Maple Creek Ln,20120
499900,5871 Iron Stone Ct,20120
500000,5353 Crimson Sky Ct,20120
510000,5111 Sapphire Sky Ln,20120
510000,5123-E Travis Edward Way,20120
349000,13363-J Connor Dr,20120
790000,5484 Joseph Johnston Ln,20120
480000,5111J-J Travis Edward Way Unit J,20120
1124500,26547 Henry Hill Dr,20120
1210000,43062 Chinn Ridge Ct,20120
1075000,26569 Cadmus Ct,20120
705000,13902 Deviar Dr,20120
1240000,14708 Batavia Dr,20120
610000,6192 Hidden Canyon Rd,20120
750000,14851 Bodley Sq,20120
255000,14809 Hatfield Sq,20120
358000,6172 Stonepath Cir,20120
850000,5517 Stroud Ct,20120
285000,5551 Stroud Ct,20120
1500000,5111 Travis Edward Way Unit J,20120
1488926,14850 Bolton Rd,20120
1399574,14380 Saguaro Pl,20120
541100,14366 Avocado Ct Unit 21B,20120
550000,14419 Cool Oak Ln,20120
775000,14529 Golden Oak Rd,20120
272174,14526 Golden Oak Rd,20120
418000,6011 Rosebud Ln #201,20120
487500,14314 Climbing Rose Way #306,20120
524000,14304 Rosy Ln #15,20120
480000,6417 Mccoy Rd,20120
285000,14821 Edman Rd,20120
540000,14819 Bolton Rd,20121
280000,6373 Woodland Ridge Ct,20121
283000,14573 Woodland Ridge Dr,20121
290000,14583 Woodland Ridge Dr,20121
305000,6306 Musket Ball Dr,20121
275000,14269 Glade Spring Dr,20121
260000,6410 Muster Ct,20121
317500,6332 Shirey Ln,20121
280000,6378 James Harris Way,20121
540000,5911 Wild Brook Ct,20121
542000,13810 Wakley Ct,20121
451200,6094 Clay Spur Ct,20121
651600,13673 Barren Springs Ct,20121
550000,13683 Water Springs Ct,20121
630000,5932 Spruce Run Ct,20121
555000,13981 Antonia Ford Ct,20121
535000,13929 Big Yankee Ln,20121
900000,14041 Betsy Ross Ln,20121
555100,14003 Betsy Ross Ln,20121
530000,13973 Middle Creek Pl,20121
495000,13959 Lightburn Ln,20121
476000,14139 Wood Rock Way,20121
555000,6145 Kendra Way,20121
485000,14210 Beddingfield Way,20121
475000,6803 Cottingham Ln,20121
425000,14511 Stilsby Ct,20121
520000,14505 Chelsey Pl,20121
411000,6929 Hovingham Ct,20121
510000,6819 Malton Ct,20121
467500,6923 Confederate Ridge Ln,20121
512550,14512 Meeting Camp Rd,20121
445000,14425 Tracy Schar Ln,20121
715000,6831 Kerrywood Cir,20121
500000,14301 Flomation Ct,20121
561000,14352 Stonewater Ct,20121
469900,6801 Stone Maple Ter,20121
480000,14248 Autumn Cir,20121
418000,6631 Skylemar Trl,20121
431000,14122 Rocky Valley Dr,20121
475000,14127 Compton Valley Way,20121
828000,14168 Compton Valley Way,20121
760000,13993 Sawteeth Way,20121
650000,14901 Rydell Rd Unit B2,20121
575000,14801 Rydell Rd #303,20121
575000,14807 Rydell Rd #103,20121
555000,14807 Rydell Rd Unit B1,20121
375000,14800 Rydell Rd #303,20121
460000,6110-A Hoskins Hollow Cir,20121
462000,14001-B Grumble Jones Ct,20121
540000,7015 Centreville Rd,20121
495000,7029 Jay Ct,20121
512000,7039 Jay Ct,20121
590000,14457 Turin Ln Unit 68A,20121
250000,14457 Turin Ln,20121
253000,5858 Westwater Ct,20121
247000,14624 Store House Dr,20121
245000,6084 Clay Spur Ct,20121
240000,13671 Water Springs Ct,20121
420000,6083 Meadow Crest Ct,20121
423000,14001 Grumble Jones Ct Unit B,20121
950000,6611 Cedar Spring Rd,20121
502000,13281 Mccartney Ct,20121
500000,9078 Cottage Loop,20121
320000,13218 Golders Green Pl,20121
320000,8695 Ruby Rise Pl,20121
505000,9421 Weathersfield Dr,20121
720000,9451 Weathersfield Dr,20121
555000,9161 Dartford Pl,20121
420000,8518 Coronation Ln,20121
300000,9592 Scales Pl,20121
423000,12322 Penzance Ln,20121
2163000,8855 Howland Pl,20121
717000,10007 Island Fog Ct,20136
650000,10045 Tummel Falls Dr,20136
410000,12216 Wheat Mill Loop,20136
676000,9836 Rainleaf Ct,20136
749900,10053 Woolen Kilt Ct,20136
685000,12963 Dunbarton Dr,20136
712000,12901 Dunbarton Dr,20136
384990,9667 Craighill Dr,20136
435000,12831 Arnot Ln,20136
500000,10158 Pale Rose Loop,20136
485000,10061 Hume Ct,20136
730000,10005 Hume Ct,20136
780000,8889 Stable Forest Pl,20136
765000,8964 Benchmark Ln,20136
680000,8937 Benchmark Ln,20136
590000,8804 Partridge Run Way,20136
619000,12015 Youngtree Ct,20136
495000,14062 Hawkeye Run Ct,20136
527500,9818 Nugget Ct,20136
435000,14005 Hawkeye Run Ct,20136
460000,12030 Vantage Point Ct,20136
553000,12853 Wishing Well Way,20136
615000,9978 Shortbread Way,20136
425000,9970 Shortbread Way,20136
440000,9104 Acadia Park Dr,20136
500000,12256 Grimsby Ln,20136
615000,9705 Kennoway Ct,20136
709900,12752 Brewland Way,20136
575000,9088 Roaring Spring Loop,20136
739900,12316 Malvern Way,20136
650000,12679 Rushing Creek Ct,20136
675000,9254 Cascade Falls Dr,20136
459000,9300 Baylor Park Ct,20136
485000,9477 Cromarty Ct,20136
500000,9676 Tarvie Cir,20136
750000,9660 Tarvie Cir,20136
750000,10143 Broadsword Dr,20136
460000,9528 Moonen Bay Ln,20136
435000,13058 Ormond Dr,20136
835000,13214 Ormond Dr,20136
485000,10481 Tenth Alabama Way,20136
750000,10452 Tenth Alabama Way,20136
495000,9167 Cascade Falls Dr,20136
815000,9513 Moonen Bay Ln,20136
615000,9518 Eredine Way,20136
670000,9523 Eredine Way,20136
650000,9450 Raith Ct,20136
661000,8953 Brewer Creek Pl,20136
530000,13161 Sapphire Ridge Pl,20136
650000,13069 Ormond Dr,20136
575000,9662 Culloden Ct,20136
750000,10748 Jeb Stuart Ct,20136
450000,9137 Autumn Glory Ln,20136
525000,11972 Benton Lake Rd,20136
514900,11978 Tygart Lake Dr,20136
440000,12041 Lake Dorian Dr,20136
500000,9197 Lake Preston Ct,20136
685000,9193 Lake Preston Ct,20136
425000,10404 Goldenrod Dr,20136
750000,8638 Changing Leaf Ter,20136
585000,11792 Dawkins Ridge Ln,20136
820000,9224 Dawkins Crest Cir,20136
721000,8602 Linton Hall Rd,20136
765000,"8620,8622 Linton Hall Rd",20136
530000,8324 Dearmey Creek Way,20136
535000,10553 Blazing Star Loop,20136
588500,10351 Spring Iris Dr,20136
564900,11935 Jade Lake Ln,20136
554000,12205 Sedge St,20136
847000,44901 Point Bay Ter,20136
385000,20320 Beechwood Ter #300,20136
560000,20292 Beechwood Ter #100,20136
615000,20271 Beechwood Ter #201,20136
75000,45010 University Dr,20136
55000,44199 Litchfield Ter,20136
699000,44217 Litchfield Ter,20136
725000,20835 Shy Beaver Ct,20136
835000,20780 Rainsboro Dr,20136
560000,44219 Palladian Ct,20136
900000,20270 Glenrobin Ter,20136
565000,20279 Millstead Dr,20147
300000,43979 Louisa Dr,20147
245000,43990 Louisa Dr,20147
340200,44108 Gala Cir,20147
590000,44021 Gala Cir,20147
480000,44025 Gala Cir,20147
512500,44032 Gala Cir,20147
838680,20053 Crew Sq,20147
839000,20579 Snowshoe Sq #102,20147
812000,20579 Snowshoe Sq #201,20147
591000,20578 Snowshoe Sq #102,20147
889988,20578 Snowshoe Sq #301,20147
837000,43957 Bidwell Ct,20147
625000,20440 Needleleaf Way,20147
550000,21224 Hedgerow Ter,20147
585000,21146 Hedgerow Ter,20147
591500,21112 Winding Brook Sq,20147
575000,43882 Laburnum Sq,20147
520000,43862 Laburnum Sq,20147
299900,21205 Owls Nest Sq,20147
360000,44151 Tippecanoe Ter,20147
371000,21024 Starflower Way,20147
362000,43953 Lords Valley Ter,20147
845000,44033 Lords Valley Ter,20147
890000,21009 Fowlers Mill Cir,20147
511000,20867 Paw Paw Ct,20147
530000,21397 Fitzgerald Dr,20147
538000,21474 Downing Ct,20147
535000,21299 Fultonham Cir,20147
525000,43876 Felicity Pl,20147
585000,43878 Cheltenham Cir,20147
600000,43704 Great Harvest Ct,20147
1275000,22018 Hyde Park Dr,20147
725005,43950 Vendome Ct,20147
695000,43750 Crane Ct,20147
795000,43387 Chokeberry Sq,20147
907500,20720 Edgebrook Ct,20147
927500,20548 Deerwatch Pl,20147
860000,43305 Crape Myrtle Ter,20147
723000,21130 Dray Ter,20147
1010000,21152 Dray Ter,20147
900000,43591 Blacksmith Sq,20147
880000,21056 Cornerpost Sq,20147
1035500,21015 Coach House Sq,20147
1610000,20991 Timber Ridge Ter #201,20147
870000,20903 Cedarpost Sq #100,20147
550000,20979 Timber Ridge Ter #103,20147
935000,21024 Timber Ridge Ter #104,20147
888000,43525 Postrail Sq,20147
580000,20962 Tobacco Sq,20147
670500,21332 Sweet Clover Pl,20147
640000,21347 Sweet Clover Pl,20147
529900,43441 Colter Ct,20147
556000,42937 Chesterton St,20147
550000,20646 Breeders Run Ct,20147
260000,42903 Redfield St,20147
325000,42956 Heatherton Ct,20147
347000,42979 Farmingdale Dr,20147
235000,42820 Crowfoot Ct,20147
600000,20878 Blythwood Ct,20147
525000,19905 Augusta Village Pl,20147
1025000,43693 Balmoral Ter,20147
1030500,43722 Birch Manor Ter,20147
970000,43793 Timberbrooke Pl,20147
612000,43890 Sandburg Sq,20147
698500,43686 Phelps Ter,20147
774400,42941 Kirkland St,20147
869900,44213 Suscon Sq,20147
1155000,20967 Albion Ln,20147
880000,43179 Riders Sq,20147
769000,43119 Arundell Ct,20147
1470000,42929 Ellzey,20147
650000,42854 Spring Morning Ct,20147
622000,21404 Sturman Pl,20147
1050000,21393 Sturman Pl,20147
700000,42747 Summerhouse Pl,20147
595000,43110 Hunters Green Sq,20147
770000,22079 Water Run Ct,20147
565000,22170 Winter Lake Ct,20147
671100,22748 Highcrest Cir,20147
660000,22737 Highcrest Cir,20148
880000,21376 Larue Ct,20148
1020000,43280 Tumbletree Ter,20148
930000,22692 Zulla Manor Pl,20148
1101500,42927 Park Brooke Ct,20148
1130000,42904 Ridgeway Dr,20148
1000000,42547 Magellan,20148
599900,42565 Swallowtail Way,20148
1095000,21960 Windy Oaks Sq,20148
1077500,43714 Banshee Heights Ter,20148
950000,42795 Klondike Ct,20148
1042781,42618 Good Hope Ln,20148
1160000,42878 Chatelain Cir,20148
786000,22655 Blue Elder Ter #202,20148
1150000,22706 Blue Elder Ter #304,20148
880000,42649 Cochrans Lock Dr,20148
985000,23130 Woolsey Dr,20148
557600,42461 Malachite Ter,20148
999990,42437 Corro Pl,20148
668000,42624 Emperor,20148
633000,22088 Avonworth Sq,20148
1250000,42576 Ringneck Pl,20148
1005000,42987 Tealbriar Pl,20148
850000,42440 Spring Splendor Dr,20148
360000,43053 Capri Pl,20148
310000,22680 Parkland Farms Ter,20148
1175000,42648 New Dawn Ter,20148
1180000,22678 Flowing Spring Sq,20148
565000,23268 Fallen Hills Dr,20148
1090000,23461 Morning Walk Dr,20148
975000,23308 Evening Primrose Sq,20148
710000,23445 Morning Walk Dr,20148
925000,21953 Panmure Ct,20148
1280000,42870 Bittner Sq,20148
1050000,43121 Barnstead Dr,20148
865000,42628 Hollyhock Ter,20148
596350,22724 Beacon Crest Ter,20148
655000,42429 Angela Faye Sq,20148
630000,23269 Tradewind Dr,20148
1025000,42616 Galbraith Sq,20148
925000,43240 Barnstead Dr,20148
760000,22868 Goldsborough,20148
965000,23290 Tradewind Dr,20148
1031600,23261 Tradewind Dr,20148
700000,42328 Christophers View Ter,20148
899900,42322 Grahams Stable Sq,20148
435000,22593 Willington Sq,20148
420000,23192 Evergreen Ridge Dr,20148
695000,21115 Potomac Trail Cir,20148
760000,42418 Benfold Sq,20148
750000,42369 Rosalind St,20148
935000,23522 Epperson Sq,20148
672000,23517 Epperson Sq,20148
770000,43144 Sunderland Ter #205,20148
812000,42820 Edgegrove Heights Ter,20148
870000,23353 Carters Meadow Ter,20148
810000,43002 Paris Gap Sq,20148
775000,22565 Naugatuck Sq,20148
778000,22572 Ocean Cliff Sq,20148
1010000,41924 Paddock Gate Pl,20148
750100,43080 Old Ryan Rd,20148
715000,23349 Longollen Woods Ter,20148
825000,22613 Naugatuck Sq,20148
780100,23445 Millville Woods Sq,20148
453000,23578 Buckland Farm Ter,20148
785000,43415 Usk Ter,20148
665000,22353 Exe Sq,20148
703000,42282 Porter Ridge Ter,20148
789000,22453 Alewife Ter,20148
660000,15123 General Stevens Ct,20148
1260000,15118 General Stevens Ct,20148
785000,4351 Cub Run Rd,20148
820000,4425 Cub Run Rd,20148
789000,4531 Samuels Pine Rd,20148
670000,4602 Silas Hutchinson Dr,20148
550000,15230 Elk Run Rd,20148
852000,13615 Clary Sage Dr,20148
720000,13620 Poplar Tree Rd,20148
819000,4223 Pennsboro Ct,20148
749990,13752 Penwith Ct,20148
550000,4103 Pleasant Meadow Ct,20151
675000,4412 Galesbury Ln,20151
775000,4303 Galesbury Ln,20151
580000,4515 Gaston St,20151
710000,4643 Deerwatch Dr,20151
610000,4415 Woods Edge Ct,20151
565000,13894 Ferrara Ct,20151
815000,4689 Brentwall Ct,20151
540000,4787 Walbern Ct,20151
615000,4214 Kincaid Ct,20151
410000,13378 Brookfield Ct,20151
401000,13520 Leith Ct,20151
825000,4305 Poplar Forest Ct,20151
905000,4318 Poplar Forest Ct,20151
1002500,13519 Fallen Oak Ct,20151
590123,4643 Star Flower Dr,20151
780000,4510 Hazelnut Ct,20151
1150000,13509 Point Pleasant Dr,20151
1025000,13882 Rembrandt Way,20151
1100000,13620 Bennet Pond Ct,20151
640000,3921 Beeker Mill Pl,20151
770000,4179 Pleasant Meadow Ct,20151
650000,14539 Braniff Cir,20151
850000,14491 Lake Vista Dr,20151
800000,4804 Garden View Ln,20151
1040000,4963 Lakeside Xing,20151
949000,4088 Privet Ct,20151
980000,14379 Beckett Glen Cir,20151
935000,4726 Tatum Mill Way #501,20151
960000,5142 Ridgeview Retreat Dr,20151
1325000,5221 Ridgeview Retreat Dr,20151
958000,5215 Ridgeview Retreat Dr,20151
375000,14616 National Dr,20151
100000,14627 Boac Cir,20151
890000,4194 Pleasant Meadow Ct Unit 102C,20151
650000,4022 Spring Run Ct Unit 4B,20151
725000,13725 Autumn Vale Ct Unit 23D,20151
742000,13776 Flowing Brook Ct Unit 31-A,20151
885000,13700 Smallwood Ct,20151
605000,13622 Smallwood Ct,20151
769900,4179 Pleasant Meadow Ct Unit 100E,20151
859990,4194 Pleasant Meadow Ct #102,20151
789990,43023 Golf View Dr,20151
130000,25548 Hussar Ter,20151
61000,43104 Demerrit St,20151
315000,43194 Katama Sq,20151
395000,25409 Chicama Dr,20151
383000,25300 Lake Mist Sq #304,20151
400000,43134 Watercrest #302,20151
535000,43114 Watercrest #104,20151
620000,25324 Ripleys Field Dr,20151
375000,43506 Gabriel Sq,20151
315000,43530 Gabriel Sq,20151
565950,26187 Lands End Dr,20152
475000,43525 Laidlow St,20152
650000,43336 Royal Burkedale St,20152
515000,43504 Hyland Hls,20152
870000,43323 Longleaf St,20152
385000,26058 Nimbleton Sq,20152
400000,43546 Mink Meadows St,20152
435000,43553 Mink Meadows St,20152
727000,43647 Oleary,20152
632500,43724 Biddle,20152
655000,25234 Dunvegan Sq,20152
705000,25557 Donegal Dr,20152
561000,25513 Beresford Dr,20152
994000,25340 Lake Mist #302,20152
587000,42658 Harris St,20152
910000,42725 Center St,20152
560000,25483 Dabner Dr,20152
585000,25346 Mcintyre Sq,20152
610100,25804 Leonard Dr,20152
1075000,25896 Quinlan St,20152
920000,43082 Barons St,20152
526000,42700 Sandman Ter,20152
580000,42849 Iron Bit Pl,20152
660000,43008 Matties Ter,20152
365000,42810 Smallwood Ter,20152
725000,25691 Donerails Chase Dr,20152
745000,42490 Longacre,20152
830000,42808 Longworth Ter,20152
656500,42768 Kearney Ter,20152
694000,25384 Radke Ter,20152
990000,25320 Shipley Ter,20152
775000,25328 Whippoorwill Ter,20152
639000,42665 Homefront Ter,20152
1480000,24917 Avonlea Dr,20152
615000,42643 Homefront Ter,20152
470000,25065 Riding Center Dr,20152
1120000,25249 Beach Pl,20152
1050000,42173 St Huberts Pl,20152
475000,24994 White Fir Ct,20152
455000,42546 Neighborly Ln,20152
431000,43468 Hopestone Ter,20152
485000,25134 Deerhurst Ter,20152
660000,24917 Earlsford Dr,20152
545000,42225 Banff Springs Pl,20152
900000,42525 Pine Forest Dr,20152
505000,42580 Fawn Meadow Pl,20152
503000,44087 Eastgate View Dr,20152
705000,44002 Etna Ter,20152
1040000,43324 Semolina Ter,20152
765000,42284 Watling Ct,20152
910000,44133 Peirosa Ter #404,20152
652500,25037 Cambridge Hill Ter,20152
715000,Mountain View Dr,20152
730000,25426 Hartland Orchard Ter,20152
985000,25474 Hartland Orchard Ter,20152
815000,42613 Nickeline Pl,20152
1100000,42283 Makintosh Farm Ter,20152
622500,25613 Preston Park Ter,20152
525000,25224 Briargate Ter,20152
670000,25523 Woodbine Farm Dr,20152
907000,43427 Town Gate Sq,20152
609000,43003 Center St,20152
905000,25224 Briargate Ter Unit 3-B-7,20152
380000,26726 Marbury Estates Dr,20152
735000,7704 Huron Dr,20152
765000,8405 Buckland Mill Rd,20152
1390000,5717 Artemus Rd,20152
799999,14909 Lee Hwy,20152
702000,15104 Lee Hwy,20152
480000,4812 Executive Dr,20152
1000000,4319 Banbury Dr,20152
420000,14183 Wyngate Dr,20152
556000,8215 Tall Timber Dr,20152
480000,8328 Suffolk Way,20152
1311000,13678 Shire Pl,20152
555000,8539 Welsh Pony Ct,20155
605000,7741 Royal Sydney Dr,20155
